datetime,t2m,stl1,ssr,e,tp
20/08/2019 21:00,297.7821,296.02277,19381824,-0.004197425,8.19E-07
20/08/2019 22:00,296.94882,295.45572,19381824,-0.004201493,8.19E-07
20/08/2019 23:00,295.95926,294.95865,19381824,-0.004205477,8.19E-07
21/08/2019 0:00,295.38605,294.47794,19381824,-0.00420929,1.23E-06
21/08/2019 1:00,295.05237,294.05276,1,-3.56E-06,0
21/08/2019 2:00,294.76892,293.6698,1,-6.61E-06,0
21/08/2019 3:00,294.34628,293.32352,1,-9.33E-06,0
21/08/2019 4:00,293.68182,293.0353,1,-1.18E-05,0
21/08/2019 5:00,293.29056,293.34088,129199,-1.74E-05,0
21/08/2019 6:00,296.33624,295.47705,681323,-3.40E-05,0
21/08/2019 7:00,297.45758,296.6647,1642813,-0.000203662,0
21/08/2019 8:00,297.51804,297.53632,3146433,-0.00047758,4.09E-07
21/08/2019 9:00,298.14886,298.32065,5045856.5,-0.000825148,4.09E-07
21/08/2019 10:00,298.93082,299.1496,7221520,-0.001237551,8.19E-07
21/08/2019 11:00,299.47266,299.8322,9506396,-0.00168004,1.23E-06
21/08/2019 12:00,299.93463,300.34668,11759864,-0.002131344,1.23E-06
21/08/2019 13:00,300.23978,300.61606,13855582,-0.00256485,1.23E-06
21/08/2019 14:00,300.23123,300.56097,15645436,-0.002950471,1.23E-06
21/08/2019 15:00,299.82343,300.08572,16923852,-0.003252781,1.23E-06
21/08/2019 16:00,299.2086,299.37433,17759714,-0.003474152,1.23E-06
21/08/2019 17:00,298.25494,298.45062,18160870,-0.003603569,1.23E-06
21/08/2019 18:00,297.0127,297.43015,18221542,-0.003650521,1.23E-06
21/08/2019 19:00,295.17844,296.4598,18221542,-0.003673489,2.05E-06
21/08/2019 20:00,294.3018,295.7891,18221542,-0.003696965,2.05E-06
21/08/2019 21:00,293.50784,295.16998,18221542,-0.003716204,2.05E-06
21/08/2019 22:00,292.78122,294.56476,18221542,-0.00373112,2.05E-06
21/08/2019 23:00,292.1641,294.04633,18221542,-0.003744087,2.05E-06
22/08/2019 0:00,291.6964,293.66733,18221542,-0.003756376,3.24E-05
22/08/2019 1:00,291.1734,293.2878,1,-1.09E-05,4.34E-05
22/08/2019 2:00,290.73364,292.9604,1,-1.93E-05,0.000111398
22/08/2019 3:00,290.3983,292.62405,1,-2.57E-05,0.000111398
22/08/2019 4:00,289.91632,292.2237,1,-2.99E-05,0.000111398
22/08/2019 5:00,290.39484,292.4286,104216,-3.87E-05,0.000111398
22/08/2019 6:00,291.62512,293.61273,598522,-9.87E-05,0.000111808
22/08/2019 7:00,292.38483,294.65405,1555729,-0.000254344,0.000111808
22/08/2019 8:00,293.93277,295.89575,2938360,-0.000488259,0.000111808
22/08/2019 9:00,295.1214,296.81104,4429133,-0.000755736,0.000111808
22/08/2019 10:00,296.68304,298.0592,6262529.5,-0.0011011,0.000111808
22/08/2019 11:00,297.51804,298.5151,7809335,-0.001416292,0.000111808
22/08/2019 12:00,298.45172,299.1109,9448221,-0.001758775,0.000111808
22/08/2019 13:00,299.39908,299.62634,11092460,-0.002116004,0.000111808
22/08/2019 14:00,300.0447,299.73648,12502573,-0.002436874,0.000111808
22/08/2019 15:00,300.07495,299.56335,13648937,-0.0027013,0.000111808
22/08/2019 16:00,299.8029,299.12134,14449464,-0.002902925,0.000111808
22/08/2019 17:00,298.77167,298.2596,14774243,-0.002999627,0.000111808
22/08/2019 18:00,297.72678,297.38205,14817428,-0.003031324,0.000111808
22/08/2019 19:00,296.6608,296.6369,14817428,-0.003045223,0.000111808
22/08/2019 20:00,295.64212,295.92303,14817428,-0.003053529,0.000111808
22/08/2019 21:00,294.794,295.23398,14817428,-0.003057173,0.000111808
22/08/2019 22:00,294.18488,294.6734,14817428,-0.003058445,0.000111808
22/08/2019 23:00,293.4645,294.1927,14817428,-0.003059038,0.000111808
23/08/2019 0:00,292.8029,293.72983,14817428,-0.003058614,0.000111808
23/08/2019 1:00,292.40366,293.37314,1,1.52E-06,0
23/08/2019 2:00,291.96048,293.07944,1,3.56E-06,0
23/08/2019 3:00,291.5983,292.7952,1,6.61E-06,0
23/08/2019 4:00,291.33765,292.52136,1,1.03E-05,0
23/08/2019 5:00,291.774,292.76294,111354,8.05E-06,0
23/08/2019 6:00,293.96356,294.3797,572469,-1.07E-05,0
23/08/2019 7:00,294.8727,295.48697,1403689,-0.000144251,8.89E-05
23/08/2019 8:00,295.66382,296.2966,2557548,-0.000354012,0.000159317
23/08/2019 9:00,296.79025,297.38748,4136474.5,-0.000642592,0.000179385
23/08/2019 10:00,298.25836,298.59894,6052315,-0.001004144,0.000179385
23/08/2019 11:00,299.40762,299.54745,8084862,-0.001392053,0.000219521
23/08/2019 12:00,299.94492,299.98502,9963228,-0.001769453,0.000356723
23/08/2019 13:00,300.0818,299.9106,11427590,-0.002098799,0.00048737
23/08/2019 14:00,300.28256,299.62784,12519347,-0.002366785,0.000495153
23/08/2019 15:00,300.50555,299.74045,13690337,-0.002626549,0.00052423
23/08/2019 16:00,300.07837,299.1878,14302778,-0.002786052,0.000535289
23/08/2019 17:00,299.05685,298.46005,14588655,-0.002858854,0.000569692
23/08/2019 18:00,297.73364,297.5294,14618278,-0.002876991,0.00069092
23/08/2019 19:00,296.7475,296.73514,14618278,-0.002889873,0.000716722
23/08/2019 20:00,295.98035,296.09668,14618278,-0.002894026,0.000916585
23/08/2019 21:00,295.321,295.47308,14618278,-0.002899111,0.001003001
23/08/2019 22:00,294.86017,295.12534,14618278,-0.002911061,0.001003001
23/08/2019 23:00,294.20312,294.65057,14618278,-0.002915129,0.001066483
24/08/2019 0:00,293.92935,294.35638,14618278,-0.002918095,0.00107836
24/08/2019 1:00,293.56488,294.07462,1,-3.48E-06,9.42E-06
24/08/2019 2:00,292.96317,293.74173,1,-6.28E-06,2.29E-05
24/08/2019 3:00,292.30612,293.4381,1,-9.83E-06,2.29E-05
24/08/2019 4:00,292.19263,293.2144,1,-1.14E-05,2.29E-05
24/08/2019 5:00,292.7356,293.4545,97435,-1.52E-05,2.29E-05
24/08/2019 6:00,294.7946,294.92093,502159,-2.65E-05,2.29E-05
24/08/2019 7:00,295.9701,296.28766,1443305,-0.000176965,2.29E-05
24/08/2019 8:00,297.33722,297.34085,2854846,-0.000458596,2.29E-05
24/08/2019 9:00,298.8983,298.72992,4693952.5,-0.000803451,2.29E-05
24/08/2019 10:00,300.31448,300.0267,6800021,-0.001200429,2.29E-05
24/08/2019 11:00,300.87457,300.94147,9014587,-0.001621816,0.000256381
24/08/2019 12:00,301.03143,301.0273,10890098,-0.002028625,0.000600818
24/08/2019 13:00,300.2084,300.79614,12500432,-0.00238899,0.002318904
24/08/2019 14:00,298.09866,299.925,13730310,-0.002694944,0.005484359
24/08/2019 15:00,298.48022,298.92587,14452319,-0.002931147,0.005487636
24/08/2019 16:00,297.6207,298.16437,14668244,-0.00298666,0.005498693
24/08/2019 17:00,296.84158,297.4371,14806364,-0.003030053,0.005561765
24/08/2019 18:00,296.02713,296.67212,14838485,-0.003039884,0.005569137
24/08/2019 19:00,297.01385,296.27823,14838485,-0.003054377,0.006284221
24/08/2019 20:00,296.13605,295.65515,14838485,-0.00305497,0.006307156
24/08/2019 21:00,294.5767,295.03406,14838485,-0.003054292,0.006307156
24/08/2019 22:00,293.64417,294.54788,14838485,-0.003052851,0.006307156
24/08/2019 23:00,293.16278,294.18573,14838485,-0.003050139,0.006307156
25/08/2019 0:00,292.79263,293.93024,14838485,-0.003047088,0.006307156
25/08/2019 1:00,292.2867,293.6296,1,5.42E-06,0
25/08/2019 2:00,291.86066,293.33395,1,1.10E-05,0
25/08/2019 3:00,291.38385,293.0194,1,1.47E-05,0
25/08/2019 4:00,291,292.79916,1,1.77E-05,4.09E-07
25/08/2019 5:00,291.6599,293.0894,89583,1.88E-05,1.23E-06
25/08/2019 6:00,293.74,294.5692,503944,-7.38E-06,4.10E-06
25/08/2019 7:00,294.6349,295.2573,1295192,-0.000179084,4.50E-06
25/08/2019 8:00,296.16913,296.49008,2629285,-0.000456223,4.50E-06
25/08/2019 9:00,297.57394,297.87317,4407718.5,-0.000813367,4.50E-06
25/08/2019 10:00,298.81387,299.351,6530561.5,-0.001226024,4.50E-06
25/08/2019 11:00,300.11087,300.38882,8765828,-0.001686651,7.78E-06
25/08/2019 12:00,300.62534,300.7723,10707722,-0.002102613,2.50E-05
25/08/2019 13:00,300.86716,300.94,12497933,-0.002492133,3.03E-05
25/08/2019 14:00,300.96927,300.89087,14051163,-0.002842412,3.48E-05
25/08/2019 15:00,300.7263,300.40125,15162194,-0.003108448,4.10E-05
25/08/2019 16:00,298.70325,299.4289,15809968,-0.003258968,0.000502934
25/08/2019 17:00,298.24982,298.27997,16063724,-0.00336067,0.000547985
25/08/2019 18:00,297.36346,297.388,16092276,-0.003372281,0.000554947
25/08/2019 19:00,296.17484,296.31992,16092276,-0.003379739,0.000554947
25/08/2019 20:00,295.21494,295.65714,16092276,-0.003389231,0.000554947
25/08/2019 21:00,294.5134,295.02908,16092276,-0.003392113,0.000554947
25/08/2019 22:00,294.13638,294.5707,16092276,-0.003393808,0.000554947
25/08/2019 23:00,293.4531,294.1138,16092276,-0.003394825,0.000554947
26/08/2019 0:00,293.01736,293.78488,16092276,-0.00339635,0.000554947
26/08/2019 1:00,292.79147,293.51205,1,-1.44E-06,0
26/08/2019 2:00,292.26392,293.21884,1,-1.95E-06,0
26/08/2019 3:00,291.81274,292.93658,1,-1.61E-06,0
26/08/2019 4:00,291.54297,292.7064,1,-5.97E-07,0
26/08/2019 5:00,291.9411,292.9197,96007,-2.46E-06,0
26/08/2019 6:00,294.76492,294.77606,577465,-1.88E-05,0
26/08/2019 7:00,296.09842,295.97363,1579641,-0.000194086,4.09E-07
26/08/2019 8:00,297.63782,297.40436,3080764,-0.00047275,4.09E-07
26/08/2019 9:00,299.02148,298.81424,5003742,-0.0008382,4.09E-07
26/08/2019 10:00,300.0504,300.04752,7223304.5,-0.001264247,1.19E-05
26/08/2019 11:00,300.84436,300.94943,9558503,-0.001724874,3.11E-05
26/08/2019 12:00,301.33887,301.49164,11831957,-0.002183551,0.000101569
26/08/2019 13:00,301.17972,301.30014,13623954,-0.002565104,0.000201501
26/08/2019 14:00,300.90765,301.06946,15210375,-0.002911993,0.000362866
26/08/2019 15:00,300.65045,300.5183,16392428,-0.003200828,0.000504572
26/08/2019 16:00,299.56848,299.5579,16958830,-0.003357788,0.000725732
26/08/2019 17:00,297.8574,298.52454,17142276,-0.003414403,0.001669758
26/08/2019 18:00,296.33112,297.29422,17160836,-0.003452287,0.002134603
26/08/2019 19:00,296.395,296.3973,17160836,-0.003504663,0.002134603
26/08/2019 20:00,295.24118,295.69733,17160836,-0.00350924,0.002134603
26/08/2019 21:00,294.40274,295.18436,17160836,-0.003511952,0.002134603
26/08/2019 22:00,293.62137,294.6342,17160836,-0.003511359,0.002134603
26/08/2019 23:00,293.1514,294.22742,17160836,-0.003510342,0.002134603
27/08/2019 0:00,292.78235,293.85483,17160836,-0.003508731,0.002135013
27/08/2019 1:00,292.30667,293.5175,1,2.12E-06,0
27/08/2019 2:00,292.0854,293.2139,1,4.66E-06,0
27/08/2019 3:00,291.82874,292.93707,1,7.37E-06,0
27/08/2019 4:00,291.62967,292.69696,1,1.03E-05,0
27/08/2019 5:00,292.32208,292.90533,91724,1.11E-05,0
27/08/2019 6:00,294.71472,294.90158,577465,3.64E-06,0
27/08/2019 7:00,296.50964,296.10312,1545736,-0.000179508,4.09E-07
27/08/2019 8:00,297.65665,296.9058,2938360,-0.00052216,4.09E-07
27/08/2019 9:00,298.8059,298.17032,4637562.5,-0.000870321,4.09E-07
27/08/2019 10:00,300.12512,299.544,6771112,-0.001289503,4.09E-07
27/08/2019 11:00,301.13867,300.60513,9089179,-0.001752842,4.09E-07
27/08/2019 12:00,301.87955,301.31155,11367273,-0.002222283,3.69E-06
27/08/2019 13:00,302.21893,301.6241,13440150,-0.002658755,6.55E-06
27/08/2019 14:00,302.40942,301.61417,15205378,-0.003046918,7.37E-06
27/08/2019 15:00,302.1522,301.19348,16519842,-0.003355415,7.04E-05
27/08/2019 16:00,301.74323,300.498,17373904,-0.003581194,7.04E-05
27/08/2019 17:00,300.4491,299.53458,17715100,-0.003679845,7.04E-05
27/08/2019 18:00,299.60782,298.26062,17747222,-0.003695948,7.04E-05
27/08/2019 19:00,297.32925,296.80856,17747222,-0.003698914,7.04E-05
27/08/2019 20:00,295.85773,295.8114,17747222,-0.003701118,7.04E-05
27/08/2019 21:00,294.9714,295.17343,17747222,-0.003703237,7.13E-05
27/08/2019 22:00,294.3617,294.6347,17747222,-0.003704762,7.25E-05
27/08/2019 23:00,294.02005,294.25568,17747222,-0.003706034,7.25E-05
28/08/2019 0:00,293.7069,293.87122,17747222,-0.003706796,7.25E-05
28/08/2019 1:00,293.8341,293.52692,1,-4.27E-07,0
28/08/2019 2:00,293.8763,293.21786,1,-5.97E-07,0
28/08/2019 3:00,293.43542,293.01843,1,-7.66E-07,0
28/08/2019 4:00,293.4645,292.74857,1,-4.27E-07,0
28/08/2019 5:00,293.91052,292.9336,89226,-2.04E-06,0
28/08/2019 6:00,295.2058,294.76566,519648,-9.58E-06,0
28/08/2019 7:00,297.99313,297.767,1480066,-7.39E-05,0
28/08/2019 8:00,299.5565,298.81424,2906953,-0.000338587,0
28/08/2019 9:00,300.87573,300.11203,4753198,-0.000695986,0
28/08/2019 10:00,301.99875,301.26443,6899239.5,-0.001125848,0
28/08/2019 11:00,302.91132,302.16882,9217306,-0.00160156,5.73E-06
28/08/2019 12:00,303.54614,302.7269,11501825,-0.002079645,1.27E-05
28/08/2019 13:00,303.9705,302.95163,13585408,-0.002527898,1.47E-05
28/08/2019 14:00,304.10794,302.8708,15359560,-0.002922503,1.52E-05
28/08/2019 15:00,303.94025,302.4238,16673666,-0.003237102,1.56E-05
28/08/2019 16:00,303.21133,301.63452,17484186,-0.003448473,1.72E-05
28/08/2019 17:00,301.45294,300.48856,17772204,-0.003539157,5.37E-05
28/08/2019 18:00,301.82196,299.16547,17798972,-0.003555599,5.37E-05
28/08/2019 19:00,298.19333,297.81213,17798972,-0.003556786,5.45E-05
28/08/2019 20:00,297.00244,296.84824,17798972,-0.003560091,5.53E-05
28/08/2019 21:00,296.25354,296.09717,17798972,-0.003561616,5.53E-05
28/08/2019 22:00,295.7043,295.56982,17798972,-0.003562718,5.53E-05
28/08/2019 23:00,295.398,295.1015,17798972,-0.003563227,5.53E-05
29/08/2019 0:00,295.17102,294.6342,17798972,-0.003563057,5.53E-05
29/08/2019 1:00,294.89667,294.23682,1,7.59E-07,0
29/08/2019 2:00,294.82538,293.85187,1,1.69E-06,0
29/08/2019 3:00,294.6828,293.517,1,2.62E-06,0
29/08/2019 4:00,294.5613,293.2516,1,3.39E-06,0
29/08/2019 5:00,294.35028,293.46094,77448,1.95E-06,0
29/08/2019 6:00,295.28052,295.18536,512510,-5.26E-06,0
29/08/2019 7:00,296.46173,297.18408,1288768,-7.60E-05,0
29/08/2019 8:00,298.44656,298.34198,2547912,-0.000301636,0
29/08/2019 9:00,299.8856,299.50333,4074731,-0.000587843,0
29/08/2019 10:00,301.12897,300.624,5854949,-0.000936258,0
29/08/2019 11:00,301.6919,300.8626,7310031.5,-0.001244415,0
29/08/2019 12:00,302.53888,301.46585,8979968,-0.001599187,0
29/08/2019 13:00,302.07574,300.75943,9863653,-0.001818948,0
29/08/2019 14:00,302.2754,300.81995,10989316,-0.002079815,0
29/08/2019 15:00,302.31815,300.79016,12076077,-0.002339325,0
29/08/2019 16:00,301.22137,300.11252,12693158,-0.002493573,0
29/08/2019 17:00,299.98596,299.16696,12988314,-0.002569935,0
29/08/2019 18:00,298.49393,297.64645,13012940,-0.002584258,0
29/08/2019 19:00,297.91272,296.5476,13012940,-0.002587309,0
29/08/2019 20:00,297.30984,295.68292,13012940,-0.002589343,0
29/08/2019 21:00,295.95926,294.95764,13012940,-0.002590699,0
29/08/2019 22:00,294.56985,294.36185,13012940,-0.002591546,0
29/08/2019 23:00,293.7896,293.88312,13012940,-0.002592309,0
30/08/2019 0:00,293.26147,293.42273,13012940,-0.002592563,0
30/08/2019 1:00,293.136,292.9971,1,2.51E-07,0
30/08/2019 2:00,292.99908,292.65082,1,2.51E-07,0
30/08/2019 3:00,292.7835,292.30704,1,-3.43E-07,0
30/08/2019 4:00,292.81543,291.9543,1,-1.27E-06,0
30/08/2019 5:00,293.1411,292.01138,81374,-4.50E-06,0
30/08/2019 6:00,294.429,293.90097,564974,-1.62E-05,0
30/08/2019 7:00,296.703,296.54315,1440450,-7.51E-05,0
30/08/2019 8:00,299.06885,297.98428,2886967,-0.000336977,0
30/08/2019 9:00,300.96585,299.48645,4701447.5,-0.000687596,8.19E-07
30/08/2019 10:00,302.5885,300.91766,6832499,-0.001112287,1.64E-06
30/08/2019 11:00,303.62997,301.99765,9111664,-0.001576134,2.05E-06
30/08/2019 12:00,303.73663,302.30078,11110662,-0.001990147,2.05E-06
30/08/2019 13:00,303.76346,302.4873,13049701,-0.002391786,2.46E-06
30/08/2019 14:00,303.23587,302.0081,14404851,-0.002705962,2.46E-06
30/08/2019 15:00,302.2229,301.33487,15431296,-0.002956234,0.000173242
30/08/2019 16:00,301.16718,300.26184,15929886,-0.003120822,0.000173242
30/08/2019 17:00,299.8069,299.18582,16151521,-0.003195743,0.000173242
30/08/2019 18:00,298.23953,298.024,16170437,-0.003217778,0.000173242
30/08/2019 19:00,298.07925,297.07446,16170437,-0.003228118,0.000173242
30/08/2019 20:00,296.73322,296.18497,16170437,-0.003233034,0.000175699
30/08/2019 21:00,295.91193,295.66656,16170437,-0.003240661,0.000175699
30/08/2019 22:00,295.23547,295.1804,16170437,-0.003248797,0.000175699
30/08/2019 23:00,294.81396,294.8232,16170437,-0.003254899,0.000176108
31/08/2019 0:00,294.3748,294.35687,16170437,-0.003258629,0.000176108
31/08/2019 1:00,293.76907,293.88757,1,-2.21E-06,0
31/08/2019 2:00,293.19757,293.52,1,-3.99E-06,0
31/08/2019 3:00,292.67398,293.19803,1,-5.26E-06,0
31/08/2019 4:00,292.289,292.91177,1,-6.19E-06,0
31/08/2019 5:00,292.50403,293.00256,75307,-8.06E-06,0
31/08/2019 6:00,295.20523,294.8758,528570,-1.68E-05,0
31/08/2019 7:00,296.9705,297.14938,1440093,-0.000103655,0
